,value
cumulative_return,0.20608952474722897
annual_return,0.18958575613682527
annual_volatility,0.12204880682511487
sharpe_ratio,1.4835189888413771
sortino_ratio,2.406458821341009
max_drawdown,-0.07492157173087133
calmar_ratio,2.5304562058287243
