,nav
2010-11-29,100000.0
2010-11-30,99400.82128213499
2010-12-01,101650.13425622317
2010-12-02,102955.98063399912
2010-12-03,103401.9984242287
2010-12-06,103623.85514849686
2010-12-07,103526.7924800748
2010-12-08,103303.45496796482
2010-12-09,103437.46066125944
2010-12-10,103923.51324644072
2010-12-13,103983.72456704086
2010-12-14,103626.93615311712
2010-12-15,102998.470324146
2010-12-16,103733.38978026112
2010-12-17,103787.43665405222
2010-12-20,104499.65046189007
2010-12-21,105428.16082567764
2010-12-22,105725.13670012171
2010-12-23,105774.00674810524
2010-12-27,105455.10354626161
2010-12-28,105534.75894091351
2010-12-29,106231.89923478258
2010-12-30,106383.00214879494
2010-12-31,106227.45280593724
2011-01-03,107316.78343572508
2011-01-04,106535.5977950017
2011-01-05,107104.66922099443
2011-01-06,106246.4576835446
2011-01-07,106542.5087534235
2011-01-10,106493.55790428151
2011-01-11,107416.56104433045
2011-01-12,108646.62440918102
2011-01-13,108503.59838853925
2011-01-14,109493.97232469851
2011-01-18,110195.39835232579
2011-01-19,108794.3348380171
2011-01-20,107896.98389107155
2011-01-21,108405.46966957014
2011-01-24,108755.06617891954
2011-01-25,108348.22200266097
2011-01-26,110500.34822288052
2011-01-27,110221.62937883743
2011-01-28,109153.20674487163
2011-01-31,112127.71189640112
2011-02-01,114166.75420843814
2011-02-02,114114.21465102381
2011-02-03,114187.7998834251
2011-02-04,113767.34660234644
2011-02-07,114699.73976991703
2011-02-08,114790.5482126354
2011-02-09,114221.10694961456
2011-02-10,114849.23124298462
2011-02-11,115506.88255173355
2011-02-14,116299.31449447031
2011-02-15,115567.38311462814
2011-02-16,116444.45711154945
2011-02-17,117056.8221107753
2011-02-18,117371.32536469707
2011-02-22,114887.04159341891
2011-02-23,115834.22592419724
2011-02-24,114663.21407793224
2011-02-25,116266.96544296281
2011-02-28,117017.44519989943
2011-03-01,115232.71817118183
2011-03-02,115627.49801583723
2011-03-03,117467.5329418548
2011-03-04,117069.37185478557
2011-03-07,116207.53698564322
2011-03-08,116200.51066938152
2011-03-09,116274.15618397018
2011-03-10,113485.95109796977
2011-03-11,114389.35883643347
2011-03-14,113938.98446745219
2011-03-15,112652.1132715896
2011-03-16,110889.60779267654
2011-03-17,113879.63890472136
2011-03-18,113632.63584291481
2011-03-21,116713.12516219684
2011-03-22,116466.4456024697
2011-03-23,116610.32984862415
2011-03-24,116949.57506168084
2011-03-25,118080.22620148932
2011-03-28,117895.16787694846
2011-03-29,119207.84295672206
2011-03-30,120242.97198868077
2011-03-31,120014.79119232576
2011-04-01,120555.61792371029
2011-04-04,120674.66634326449
2011-04-05,120943.09435151884
2011-04-06,120313.85969441578
2011-04-07,120420.73506948497
2011-04-08,120421.91109970464
2011-04-11,119276.75922347329
2011-04-12,117971.63230805981
