,value
cumulative_return,0.09900993791800583
annual_return,0.09036623210025385
annual_volatility,0.2046974206911965
sharpe_ratio,0.5250361248404813
sortino_ratio,0.6710235309982321
max_drawdown,-0.1731123006942895
calmar_ratio,0.5220093068940119
