,nav
2010-11-29,100000.0
2010-11-30,99551.11789749964
2010-12-01,101236.18970794059
2010-12-02,102320.56906606753
2010-12-03,102659.36972579932
2010-12-06,102664.90569451793
2010-12-07,102716.14171416587
2010-12-08,102644.01433961203
2010-12-09,102886.2532605028
2010-12-10,103520.88957051528
2010-12-13,103567.7149822281
2010-12-14,103665.05304095463
2010-12-15,103181.81550098867
2010-12-16,103755.76273170368
2010-12-17,103969.82874530116
2010-12-20,104352.57349153695
2010-12-21,104950.77215719396
2010-12-22,105301.79896870987
2010-12-23,105190.82523684912
2010-12-27,105329.75776697411
2010-12-28,105417.57062169162
2010-12-29,105603.58300985579
2010-12-30,105563.30808142899
2010-12-31,105454.6200517794
2011-01-03,106527.08831988466
2011-01-04,106162.4729518884
2011-01-05,106622.21756924498
2011-01-06,106229.90949012729
2011-01-07,106115.69173231677
2011-01-10,106054.55811929468
2011-01-11,106299.64901415861
2011-01-12,107067.05015404648
2011-01-13,106967.76941947441
2011-01-14,107471.76414892609
2011-01-18,107742.11716512761
2011-01-19,106532.62371236524
2011-01-20,106278.24504566935
2011-01-21,106398.09058078805
2011-01-24,107007.47991153362
2011-01-25,107134.59331933678
2011-01-26,107867.41886176218
2011-01-27,108069.1392934986
2011-01-28,106327.87943151839
2011-01-31,107089.36662130624
2011-02-01,108569.13067594507
2011-02-02,108310.55693284974
2011-02-03,108631.86202686098
2011-02-04,108735.12182924231
2011-02-07,109357.75895887925
2011-02-08,109801.93175163283
2011-02-09,109537.82144398493
2011-02-10,109779.55137993908
2011-02-11,110396.61013920131
2011-02-14,110659.66151930908
2011-02-15,110335.91248537689
2011-02-16,110893.32369802508
2011-02-17,111274.80866052544
2011-02-18,111327.0439494361
2011-02-22,109441.56755907804
2011-02-23,108658.19154330612
2011-02-24,108500.60877444144
2011-02-25,109847.16069299103
2011-02-28,110631.58945077744
2011-03-01,108896.13813567572
2011-03-02,108990.99619228394
2011-03-03,110599.88255628983
2011-03-04,109909.01436287997
2011-03-07,109114.74617570828
2011-03-08,110125.93357160273
2011-03-09,110047.56004259929
2011-03-10,108267.03142786256
2011-03-11,108905.71613400307
2011-03-14,108274.34109150185
2011-03-15,107340.68646195358
2011-03-16,105731.8445872862
2011-03-17,106798.55860746764
2011-03-18,107372.36464414353
2011-03-21,108752.83736712216
2011-03-22,108503.63064200254
2011-03-23,108704.06407767041
2011-03-24,109489.19137586941
2011-03-25,109952.37378679792
2011-03-28,109791.51530204187
2011-03-29,110496.33278223022
2011-03-30,111488.73313924237
2011-03-31,111542.89008252308
2011-04-01,112032.82614011325
2011-04-04,112171.35893788227
2011-04-05,112285.44187086947
2011-04-06,112422.92446100927
2011-04-07,112098.71733473183
2011-04-08,111644.27512804093
2011-04-11,111291.91036245944
2011-04-12,110486.31210754944
2011-04-13,110563.90485095074
2011-04-14,110865.5243559416
2011-04-15,111492.96441790785
2011-04-18,110287.16268602159
2011-04-19,110837.55590406938
2011-04-20,112163.78220098375
2011-04-21,112725.58299046593
2011-04-25,112624.47951018989
2011-04-26,113598.95173873642
2011-04-27,114302.69583009128
2011-04-28,114779.20114320226
2011-04-29,114978.43461719407
2011-05-02,114662.62804350018
2011-05-03,114239.07802542471
2011-05-04,113464.5098608855
2011-05-05,112724.66277906131
2011-05-06,113082.78119150297
2011-05-09,113729.12923315415
2011-05-10,114790.92197257433
2011-05-11,113643.63191108886
2011-05-12,114127.63334922254
2011-05-13,113258.12230554663
2011-05-16,112685.1471721291
2011-05-17,112568.71878281774
2011-05-18,113596.5740059378
2011-05-19,113848.49282686412
2011-05-20,113195.87740344151
2011-05-23,111969.21391919474
