,value
cumulative_return,0.152998998227452
annual_return,0.13881322321221012
annual_volatility,0.1126406738588283
sharpe_ratio,1.210430791386187
sortino_ratio,1.7247026488041075
max_drawdown,-0.07772350159122421
calmar_ratio,1.7859877690827504
