,VAW,VDE,VFH,VIS,VGT,VDC,VPU,VHT,VCR,VNQ,VOX,CASH
2019-11-26,0.09687226822074237,0.06636582280886093,0.12099656111638335,0.094581923522362,0.0758886243999555,0.0889557841197106,0.06654972994991586,0.08314576301566011,0.08209497527736964,0.0736301565679777,0.07239316911917285,0.07852522188188917
2019-11-27,0.09048976650319708,0.07846745051996218,0.0842754330702409,0.0970386964820816,0.08676621532654664,0.08635348174227861,0.07892141923722154,0.07056688956052694,0.08640063790129349,0.08219527405742641,0.07560849904626744,0.08291623655295723
2019-11-29,0.0874865325940882,0.082248707752527,0.08813150774389746,0.09122335049238982,0.0896323919153949,0.08377024737886303,0.08007068207843995,0.07554040872854006,0.07867088890106598,0.08365703528510444,0.07446923244792134,0.08509901468176777
2019-12-02,0.08151971451036348,0.07136304023412303,0.07464482357242777,0.08861268679824531,0.08431821796319579,0.09135188487793804,0.0935047258848321,0.07329751997105703,0.08389513137061681,0.08779701787079527,0.0743600551445265,0.09533518180187882
2019-12-03,0.0856880790337296,0.0656284892722351,0.08081744490569334,0.09610198323795362,0.08095933039657194,0.09341177144201179,0.08701624680683952,0.07481953716403149,0.08330158313450317,0.08506467960685173,0.07364894088425718,0.09354191411532164
2019-12-04,0.08485807062404212,0.07538329641424149,0.07996580908226918,0.09161673400155187,0.08602609225907634,0.08914593738438434,0.08576464600538566,0.07257880675938634,0.08330387415913716,0.0844636539752121,0.07635090877119331,0.09054217056411998
2019-12-05,0.0849734916962208,0.07689714440309053,0.08840295895032353,0.09038723040585125,0.08529555924024856,0.0901511539771166,0.08087109815444657,0.07526264316412962,0.08072363989883452,0.08589040817989911,0.0734399594539935,0.08770471247584535
2019-12-06,0.08205739166486888,0.08285198746269065,0.07848741371748946,0.08705635939314645,0.08946332475491033,0.08821972863321667,0.08482403620151857,0.07211638142612942,0.08346054540882665,0.08742724026057432,0.07670507725378416,0.08733051382284449
2019-12-09,0.080862168716736,0.07229498269816172,0.08476552238152531,0.0872736219127328,0.07879078610679353,0.09296065846937754,0.08560366191090121,0.07913195188199829,0.07904205357277186,0.08412824578988747,0.0797329691409474,0.0954133774181668
2019-12-10,0.07809241576435708,0.07838897989691668,0.07637302382936376,0.08175400699134013,0.08534949235549386,0.09077602215367479,0.09038898014990718,0.07563001426992391,0.08374753832781259,0.08687722743988524,0.08003675274439237,0.09258554607693237
2019-12-11,0.08211190037518946,0.0678386695358657,0.07739146877077974,0.09225367852489506,0.08261476294100933,0.09441074322492157,0.0892850257042351,0.07381221180255448,0.08536705144840483,0.0869145220140447,0.07477179372570956,0.09322817193239039
2019-12-12,0.08395632437283798,0.07573732137265125,0.09449690574416614,0.09167233443855119,0.081455478684698,0.09049630890313301,0.0780503272950866,0.08003264532982393,0.07564151755306851,0.08299801427379834,0.07687666728558949,0.08858615474659565
2019-12-13,0.08404306892664971,0.07880550478035235,0.08469182021439561,0.08985579787029498,0.08512913950314065,0.09077408276009075,0.08000138085764386,0.07418911874755003,0.0850039044901379,0.0848969621112845,0.07808593001831944,0.08452328972014021
2019-12-16,0.08091958309596885,0.08422895510993857,0.07603526373934189,0.08335729929310638,0.09165765978950402,0.0867346316532467,0.08663350693462131,0.07262168692515479,0.08706032169084298,0.08535777919668217,0.08023195536003673,0.08516135721155568
2019-12-17,0.08294813114935198,0.07468758361780281,0.08652586238768621,0.08888895027743812,0.08229628156420957,0.09222576424309493,0.08124411190084237,0.0764989340264112,0.08485096804956996,0.08336345013677621,0.07888493997843084,0.08758502266838573
2019-12-18,0.08777862248196498,0.07349533483665859,0.11046453187361599,0.09561288472772499,0.07833340938741157,0.08751375425279123,0.07154599064825437,0.08675451652927603,0.0685997230677128,0.0784377152698573,0.07648889415112285,0.08497462277360943
2019-12-19,0.08719214755144455,0.07855001042008862,0.09496906479769127,0.09456082226902453,0.08626684671580878,0.08527699228833333,0.0760458119331857,0.08126775375795402,0.07465578746284438,0.08219107566303405,0.0762550770148659,0.08276861012572498
2019-12-20,0.08478438654210049,0.07715363748050037,0.0866144610179204,0.08887029905552636,0.0888551169273354,0.08559936753296477,0.08225167584111458,0.07932950890336396,0.07902293323207554,0.08293166179060318,0.07835600804785081,0.08623094362864413
2019-12-23,0.07860055979849032,0.07554128321289989,0.07751722621994268,0.08169372421195822,0.0848519257512999,0.092108121272785,0.08892288432929242,0.0758450266101731,0.0893272687887317,0.08548710129222878,0.08059872136585411,0.08950615714634395
2019-12-24,0.08186129092202413,0.07746399354764666,0.0805446450787778,0.0895845612052521,0.08394577091083316,0.0923102169012334,0.08477346558648799,0.07262732144929648,0.08424928708159582,0.0856108236701745,0.07834666083159432,0.08868196281508361
2019-12-26,0.08682331324611728,0.07121683320277308,0.0902077980373334,0.09567461138567478,0.08311787970744694,0.09044108346670555,0.07903975947390045,0.0779146792473128,0.07913411651439588,0.08276163246214431,0.07662190186209458,0.08704639139410096
2019-12-27,0.08370864315690302,0.07662500657065184,0.09039407009470472,0.09095736101113193,0.08372958416624794,0.09120373988834067,0.07832864300083647,0.07725474671394773,0.0794138167671778,0.08455751261887866,0.0771431451461567,0.08668373086502244
2019-12-30,0.0798050468013531,0.07941573242120659,0.080517481584029,0.08433092188662808,0.0856267490837959,0.09037110848700713,0.08540620445553081,0.07679315215293034,0.08168151164791856,0.0867848557679745,0.07954208479899433,0.08972515091263152
2019-12-31,0.07761080830332782,0.08498441353852014,0.0763666268564284,0.0814690050435027,0.08669681129995947,0.09135978772878416,0.08716701892964067,0.07198573434343648,0.0845964594989523,0.0882616076332851,0.08028416570919689,0.08921756111496588
2020-01-02,0.08502294483388717,0.07554499774787625,0.08159637969348718,0.09151923796621572,0.08590696500035838,0.08980624879586609,0.08255252545523206,0.0743459037371018,0.08440459978849069,0.08431101082749305,0.07867113617901686,0.0863180499749747
2020-01-03,0.0811542669264476,0.0744250615656434,0.08393983149229256,0.0934248668245114,0.07852242507305117,0.09833531202624199,0.07962775912696182,0.07212407903664544,0.08239805583848908,0.08748530594130734,0.07821205803937804,0.09035097810903021
2020-01-06,0.08515940276466714,0.07461216808592629,0.09051281116843002,0.09802238213138749,0.08094779409375621,0.09448699508862114,0.07468145697915528,0.07427154621590182,0.07870745987416064,0.08630634687567051,0.07600705278429808,0.08628458393802532
2020-01-07,0.08382745778652119,0.07544369419792159,0.09557166154971808,0.09333840252664645,0.08006163977180328,0.0941320550127088,0.07515118973906536,0.07793114506277404,0.07623761791346066,0.08592235818649742,0.07584222887062436,0.08654054938225889
2020-01-08,0.08235873403450168,0.07461780475660444,0.08445029505054982,0.09388658530324397,0.08053706386648266,0.09592387942849183,0.07869027345893632,0.0736946691634312,0.08205085990768146,0.08677694678600723,0.07901716013882418,0.08799572810524527
2020-01-09,0.08111228744436345,0.08064465088666244,0.0800144616135422,0.08900293456935761,0.08318598479852433,0.0946317098858724,0.07925770670491757,0.07116587749884308,0.08740615578704505,0.08667772979726383,0.08188073210124606,0.08501976891236199
2020-01-10,0.07904210928531176,0.0752504283721178,0.07446843011812941,0.08747694863413819,0.08357188358395545,0.09642882856230005,0.08513315574367636,0.07084528571362544,0.09052683276395866,0.08743627853602084,0.08201660246650028,0.08780321622026574
2020-01-13,0.08172163561217595,0.07931500781778082,0.08664901673657573,0.08901225566738576,0.08218152506576612,0.0949652017861243,0.07764005931520136,0.07400507112442031,0.0840005239161555,0.08640827660926179,0.07943830982783162,0.08466311652132068
2020-01-14,0.08183904646873585,0.08088532994487782,0.08137857152414342,0.08989624396922286,0.08500396389659061,0.09277447657814623,0.07884073811364335,0.0720768374469336,0.08526322507699445,0.08629900029239418,0.08129040374659602,0.08445216294172134
2020-01-15,0.0829803160336607,0.07944364771159176,0.0890734565831043,0.09264334467293918,0.08189421040089324,0.09388834833340011,0.07534957570322685,0.07466384758893806,0.08023469025524801,0.08664962407457871,0.07861119969121334,0.08456773895120556
2020-01-16,0.08286851803653804,0.07598473966149517,0.08304546683276931,0.0955492321593278,0.08112319149584593,0.09720114512517655,0.07698654809222527,0.07090195227319163,0.08496474497034699,0.08817795388581642,0.07843606415862461,0.08476044330864224
2020-01-17,0.08368974016557111,0.07618458020001022,0.08780633715642047,0.09312503482012364,0.07967783596314955,0.09616119509073273,0.0753204364727047,0.07331656452756806,0.08506659712052363,0.08438279964820847,0.0810156156522226,0.08425326318276474
2020-01-21,0.07918744168602629,0.07769135438679005,0.07989242723066126,0.08703798388846073,0.08128140256259996,0.09756788474308566,0.08127964847954647,0.07162812584724275,0.08696185799797106,0.08818905002946087,0.08168212221060851,0.08760070093754634
2020-01-22,0.08310794463735183,0.07455812199773819,0.08627431520162465,0.09561239717273623,0.08121523313454876,0.09561870896040009,0.07687365371174323,0.07445161632962974,0.08103052956954235,0.08654009245781154,0.0783830327714288,0.08633435405544469
2020-01-23,0.07731757863948206,0.07592414076942727,0.07460892121567686,0.08448335488826957,0.08343181158226966,0.09616090373846285,0.085822140047334,0.07267546458379029,0.08846106831963163,0.08731824091375619,0.08390897696645873,0.08988739833544077
2020-01-24,0.07722499323660585,0.07825896614394182,0.07867555550124646,0.08765690149021836,0.07976659596670307,0.10030853129511272,0.0809315445533967,0.0707887234140293,0.08535667618504952,0.09039555727007874,0.08086853855938622,0.08976741638423104
2020-01-27,0.07265496680151969,0.0790574662394649,0.06926537617726225,0.08660395728645104,0.07946020178550837,0.10237889385727256,0.08733048539254207,0.06838916846564645,0.08522693844430108,0.09521637055126415,0.08004713295949605,0.09436904203927116
2020-01-28,0.07585957416935844,0.07523473219659199,0.0802352662178056,0.08857241710803432,0.0788363244361811,0.10115827010523293,0.08146401435568253,0.07424565020607748,0.08143747232443953,0.09154485961337318,0.07998131252784935,0.09143010673937339
2020-01-29,0.07656383630261888,0.07131722499857665,0.08501120525220825,0.09185493026850672,0.0735905100413521,0.10600952009553573,0.07867496588219301,0.07370971415244092,0.07926569319695598,0.0920393653870466,0.07796310626584173,0.09399992815672352
2020-01-30,0.07708510969114574,0.07736849372451281,0.08792163451368434,0.09003570386943602,0.07492127215113056,0.10321955601585213,0.07526737595814272,0.07410457223220583,0.07919705528801771,0.09060527679406397,0.08033177458378281,0.0899421751780253
2020-01-31,0.07322386695991014,0.07059647159629107,0.07385332184239245,0.09016427519698512,0.0742404843563541,0.10746338073337078,0.08485174585760451,0.0705220198772708,0.08222250003608256,0.09451046646990362,0.080018761009942,0.09833270606389284
2020-02-03,0.07311141814274937,0.08015709571902847,0.08186383190000113,0.08361669148232552,0.0769726429432938,0.10156789637549717,0.08080926279291403,0.07588610042155293,0.08022701012460026,0.09195182940378323,0.08225908737879699,0.09157713331545703
2020-02-04,0.07094874375192763,0.08385747637222964,0.07165499329363764,0.0781964455015008,0.08393868642027001,0.09779519721579029,0.08537765937114532,0.0743458498890958,0.08935056034309843,0.09180620234871842,0.0862258097282559,0.08650237576432984
2020-02-05,0.07667527493910518,0.07954541902160502,0.08593900445211429,0.09007582724230889,0.08016707354802621,0.0993199303970008,0.07532787945816925,0.0763203930273755,0.08045308116838146,0.09061976563095603,0.0805664379547457,0.08498991316021166
2020-02-06,0.07779866779567839,0.07843281984312431,0.09817701832539946,0.08814762560487442,0.07537774410040961,0.10115216171815056,0.07103573690264958,0.07956690431468713,0.07612197530566843,0.08813621759334167,0.08076788946558211,0.08528523903043417
2020-02-07,0.07478262114411106,0.07734567380961559,0.07915940547190006,0.08819765519902432,0.08069225430702945,0.10039596842398646,0.08085031638410797,0.07467891835237872,0.0835049100209333,0.09131064616901285,0.08214483620108236,0.0869367945168178
2020-02-10,0.07396610338299679,0.08590125219586266,0.08708105461249044,0.08010348979296622,0.08200704177509995,0.09500106582815447,0.07681414460384932,0.08117005933035584,0.07986997682970856,0.08822760853002658,0.08620611633517383,0.0836520867833154
2020-02-11,0.07385428313961433,0.07974685397603114,0.08057469592124265,0.08407843171543646,0.0799266776301975,0.10015969019050285,0.07841696282131519,0.07704613164783006,0.08496485223145184,0.09080344782446437,0.08485956410094873,0.08556840880096488
2020-02-12,0.07457148990336715,0.08214739158291495,0.08552250215503504,0.08442189142105488,0.08427169230571176,0.09647530755383585,0.07759977058380503,0.07951321625004379,0.0804418092017241,0.09010820873638282,0.08163229275681223,0.08329442754931249
2020-02-13,0.07390642848927853,0.08599828954498774,0.08561813154650269,0.07953240374943576,0.08653979255777368,0.09431368343514551,0.07891658270465443,0.07988009389323725,0.07874654639803055,0.09092346037992642,0.08182729566184233,0.08379729163918515
2020-02-14,0.06988335594338571,0.0830249027649647,0.07469053279470807,0.07301406485090886,0.08884196819776018,0.09239757377389496,0.08928558066744331,0.08123240395735017,0.08580677120025622,0.08830316705244241,0.08743980696581631,0.08607987183106909
2020-02-18,0.0754104848063123,0.08199400815888826,0.08476098738680174,0.08691811381601179,0.07994899620780788,0.09901962696273037,0.07699906654308462,0.07620805507754637,0.08070669332788737,0.09025135992934324,0.08198130724820407,0.08580130053538206
2020-02-19,0.07418766241141174,0.08716002572883254,0.08279285319037068,0.08313222203144288,0.08289198647122092,0.09535934857198398,0.07710465088854906,0.07711679508502306,0.0812521567778789,0.08894163273064071,0.08575090488203686,0.08430976123060846
2020-02-20,0.07471557044133612,0.08105165213130372,0.0851064862232848,0.08602690620227967,0.07926177328501482,0.10045965857036539,0.07734134574888012,0.07646360141533291,0.07866119691264317,0.09202104398393841,0.08124599593946062,0.08764476914616023
2020-02-21,0.07269299485307958,0.07775652314848154,0.08158135641018407,0.08182944972617104,0.07952890099408809,0.09849907630309522,0.08287919725118939,0.08099058978645154,0.07925602601240982,0.09021966747936115,0.08379147498615935,0.09097474304932926
2020-02-24,0.0636830418205202,0.07583017186098644,0.06599596638145967,0.07695686735118538,0.0759414502989375,0.10546356725889171,0.09710251275715477,0.0752897867515476,0.07890229127558053,0.09892115711231525,0.08096319215154174,0.10494999497987932
2020-02-25,0.06248994770928022,0.07374137325158446,0.062457084092225536,0.07424709531769418,0.07709678667278295,0.10232991409110716,0.10406873333469406,0.07763534952422796,0.07833120667085539,0.09920041515262581,0.0796976193893588,0.10870447479356338
2020-02-26,0.06782124567970914,0.06837915408783363,0.07217167339876342,0.0872408587808269,0.07316555855002266,0.10515536992586658,0.09423690658914911,0.07895077284191103,0.07104842296493728,0.09963336607514714,0.07372248351722771,0.10847418758860537
2020-02-27,0.05956505358825556,0.06026475930995773,0.06065424772269295,0.08083256954944286,0.06397911984411629,0.11126409729246457,0.11036346208693615,0.07784351132811304,0.06720293454934075,0.10425069162103509,0.07168248946497494,0.13209706364267004
2020-02-28,0.05868849086603366,0.06730267743294562,0.06305216457930964,0.07905487908933716,0.06631352168071393,0.11035751133585864,0.10792024699359826,0.07655832804025395,0.06460701075410452,0.10880724442894067,0.068509580920567,0.12882834387833692
2020-03-02,0.06102764989403275,0.07776021445962643,0.0699995751312261,0.07511564919702594,0.07679508010105407,0.10099317794632504,0.1010394616942886,0.08395436736317129,0.06758579527733316,0.10497938012194986,0.07126448440296629,0.1094851644110005
2020-03-03,0.06208572141894336,0.06653686808960188,0.0772926988730392,0.07707035186104443,0.07105486581394882,0.10140370973611373,0.09969192510481655,0.09356364920869355,0.06228200914004061,0.10019956644672029,0.07165263206228929,0.11716600224474838
2020-03-04,0.06076478623577658,0.09641757137090101,0.08401346759371021,0.06666259445446526,0.08056411650043072,0.09022261103536387,0.08977899708602972,0.09658850366105037,0.0645160967421115,0.09840032163267726,0.07696383046699459,0.09510710322048892
