,nav
2016-03-11,99478.8617033764
2016-03-14,99293.07512243644
2016-03-15,98916.14861617723
2016-03-16,99787.54000014008
2016-03-17,100804.33426934508
2016-03-18,101013.20106848671
2016-03-21,100928.7573183705
2016-03-22,100846.42128243424
2016-03-23,99997.96360639042
2016-03-24,100132.91259090007
2016-03-28,100266.24222743388
2016-03-29,101530.88753794781
2016-03-30,101827.50805968542
2016-03-31,101780.92089013594
2016-04-01,102271.07732340344
2016-04-04,101803.81148225862
2016-04-05,100836.80269400327
2016-04-06,101786.1516854647
2016-04-07,100736.26440648679
2016-04-08,101245.86474761239
2016-04-11,101016.84143249995
2016-04-12,102060.26240060727
2016-04-13,102807.18894073126
2016-04-14,102702.26259518297
2016-04-15,102834.70345780037
2016-04-18,103500.46308504973
2016-04-19,104047.32053408495
2016-04-20,103807.93174387657
2016-04-21,102845.01934481798
2016-04-22,103414.27006042618
2016-04-25,103205.79204529153
2016-04-26,103649.38859449346
2016-04-27,104161.22964117874
2016-04-28,103363.6998807118
2016-04-29,102888.8052335026
2016-05-02,103743.69495886719
2016-05-03,102767.1458481237
2016-05-04,102451.18990776902
2016-05-05,102275.67391946618
2016-05-06,102661.26344713727
2016-05-09,102656.80080761267
2016-05-10,103823.38251930654
2016-05-11,103003.19546666417
2016-05-12,103095.94054419268
2016-05-13,102259.09668881066
2016-05-16,103264.0092608572
2016-05-17,102160.58091432501
2016-05-18,101618.05131428372
2016-05-19,101309.9701300978
2016-05-20,101992.66592393279
2016-05-23,101831.24974238395
2016-05-24,103051.43449687479
2016-05-25,103685.60866988658
2016-05-26,103693.64897002369
2016-05-27,104093.52501253465
2016-05-31,104106.57567275155
2016-06-01,104252.28911641659
2016-06-02,104632.89032159721
2016-06-03,104609.94436843025
2016-06-06,105131.3836392039
2016-06-07,105570.5556252254
2016-06-08,105994.33293112706
2016-06-09,105869.72538376461
2016-06-10,104900.44100103815
2016-06-13,104183.6267875211
2016-06-14,104054.70239951528
2016-06-15,104094.75479705681
2016-06-16,104444.26120418645
2016-06-17,104371.55067696593
2016-06-20,105012.94161629153
2016-06-21,105249.39083669239
2016-06-22,105014.61622683221
2016-06-23,106373.14360373006
2016-06-24,103137.59035305538
2016-06-27,101422.76905010582
2016-06-28,103122.34887222674
2016-06-29,104813.18334098134
2016-06-30,106406.835294173
2016-07-01,106662.7472977417
2016-07-05,105988.18732713856
2016-07-06,106473.63244853239
2016-07-07,106169.3516982335
2016-07-08,107892.74122981467
2016-07-11,108310.39514867193
2016-07-12,109042.94776720043
2016-07-13,109183.44828595889
2016-07-14,109414.13551187635
2016-07-15,109453.77134786843
2016-07-18,109628.45869695672
2016-07-19,109357.96155410368
2016-07-20,109629.92507663305
2016-07-21,109252.07990543243
2016-07-22,109916.17109286232
2016-07-25,109558.18573761305
2016-07-26,109595.37106060162
2016-07-27,109212.48911683037
2016-07-28,109350.97179533438
2016-07-29,109770.97726097483
2016-08-01,109403.00276445612
2016-08-02,108566.46559474667
2016-08-03,108858.25188984575
2016-08-04,108892.61600760925
2016-08-05,109398.41729830316
2016-08-08,109442.03753206368
2016-08-09,109469.2526341333
2016-08-10,109210.81535940118
2016-08-11,109556.314322127
2016-08-12,109419.84598873249
2016-08-15,109696.77851688335
2016-08-16,108907.12617304924
2016-08-17,109131.16956066182
2016-08-18,109578.96985189243
2016-08-19,109223.48637926743
2016-08-22,109246.41505708329
2016-08-23,109513.89176577874
2016-08-24,108931.14709303052
2016-08-25,108984.73020753708
2016-08-26,108498.9930935252
2016-08-29,109212.19799331322
2016-08-30,108924.82787131424
2016-08-31,108636.8378293746
2016-09-01,108519.40114147797
2016-09-02,109285.23144663018
2016-09-06,109712.68187236575
2016-09-07,109856.51181027213
2016-09-08,109685.44859855666
2016-09-09,106593.22344266209
2016-09-12,108149.52259050167
2016-09-13,106250.83054860191
2016-09-14,106104.72898622716
2016-09-15,107104.93988336321
2016-09-16,106809.80825651195
2016-09-19,107071.58204073196
2016-09-20,106868.6004238825
2016-09-21,108246.10406580486
2016-09-22,109173.84323938303
2016-09-23,108693.96864066241
2016-09-26,107988.10256390052
2016-09-27,108258.54500967283
2016-09-28,109057.04067235417
2016-09-29,108062.66820240529
2016-09-30,108667.90122900928
2016-10-03,108151.38225881914
2016-10-04,107285.61834636045
2016-10-05,107578.79574342656
2016-10-06,107619.2053649078
2016-10-07,107116.36880710864
2016-10-10,107792.14165106218
2016-10-11,106495.75612674715
2016-10-12,106758.20409930074
2016-10-13,106556.57267609052
2016-10-14,106454.84343679807
2016-10-17,106273.05205676414
2016-10-18,106941.43412332916
2016-10-19,107286.53625393535
2016-10-20,107033.08044472859
2016-10-21,106846.80189565878
2016-10-24,107255.2718673565
2016-10-25,106781.78962680277
2016-10-26,106506.54289230151
2016-10-27,106078.54831439561
2016-10-28,105876.75480571396
2016-10-31,106110.86389095079
2016-11-01,105139.73029551249
2016-11-02,104138.9784260505
2016-11-03,103867.47152176742
2016-11-04,103897.42120291117
2016-11-07,105972.83900597092
2016-11-08,106499.84139496284
2016-11-09,107525.89053435
2016-11-10,107403.71915740965
2016-11-11,107377.73724074296
2016-11-14,107862.39701177935
2016-11-15,108673.68532968256
2016-11-16,108481.15833341995
2016-11-17,108746.75855089442
2016-11-18,108696.30433266646
2016-11-21,109575.02112549632
2016-11-22,110162.04395446912
2016-11-23,110283.46063034431
2016-11-25,110765.95451080128
2016-11-28,110462.20157973195
2016-11-29,110545.02733375343
2016-11-30,110251.79635019439
2016-12-01,109808.974099235
2016-12-02,110028.01870298253
2016-12-05,110803.48572241278
2016-12-06,111290.50089072253
2016-12-07,112775.47961687998
2016-12-08,113234.51244384208
2016-12-09,113715.10012411211
2016-12-12,113604.99177743158
2016-12-13,114204.93103996449
2016-12-14,112902.21650794972
2016-12-15,113348.68053896805
2016-12-16,113505.34938689358
2016-12-19,113916.93382084124
2016-12-20,114331.64031030181
2016-12-21,113929.23813742837
2016-12-22,113761.79917193012
2016-12-23,113984.95042491976
2016-12-27,114258.65774250953
2016-12-28,113275.54623248214
2016-12-29,113512.33944315644
2016-12-30,113169.14281363793
