,value
cumulative_return,-0.06473798594967373
annual_return,-0.059279008262481336
annual_volatility,0.14994820331889358
sharpe_ratio,-0.33254252259515743
sortino_ratio,-0.46212277057584217
max_drawdown,-0.1653998727284084
calmar_ratio,-0.3583981491921657
