Date,VAW,VDE,VFH,VIS,VGT,VDC,VPU,VHT,VCR,VNQ,VOX,CASH
2014-11-26,0.0,0.0,1.4328758128799923e-16,0.0,0.0,0.9633229248475773,0.03667707515242283,4.4053139633166744e-16,1.718073366555534e-16,0.0,0.0,0.0
2014-11-28,4.0539244928844497e-16,5.602232694800953e-16,0.0,0.0,0.0,0.9564005310614013,0.0,1.1890882997347979e-16,0.0,0.04359946893859877,0.0,0.0
2014-12-01,0.0,0.0,0.0,0.0,1.8108045974570955e-16,0.9123050897358318,0.013909094308908083,0.005659961068803619,0.0,0.0681258548864572,7.141771992372534e-17,0.0
2014-12-02,0.0,0.0,1.0882878229545091e-16,0.0,3.258096857292238e-16,0.930760394277412,0.02147275349253548,0.03851242329432579,0.0,0.00925442893572707,0.0,0.0
2014-12-03,4.453567140703606e-16,2.0328856351377445e-16,0.0,0.0,0.0,0.8985915370858083,0.0840593251526997,0.013590358008509402,1.0967509016888433e-17,0.003758779752982459,0.0,0.0
2014-12-04,2.0508061474371374e-16,0.0,2.3699458859226657e-16,2.553876604606488e-17,0.0,0.7232764085648561,0.18263071876291614,0.09093601788468199,0.0,0.0031568547875458148,0.0,0.0
2014-12-05,0.0,0.0,1.982111398815429e-18,9.882918229815709e-17,1.7347243415003306e-16,0.6211370283836449,0.16202379768075353,0.013547280935825167,5.707362185390936e-16,0.20329189299977635,0.0,0.0
2014-12-08,0.0,0.0,4.929293783179239e-16,0.0,5.745134416728482e-17,0.669577269175462,0.03137247097338845,0.10418799913390038,0.0,0.19486226071724944,0.0,0.0
2014-12-09,6.009622067728353e-16,5.207496899651427e-16,0.0,2.6776888338918766e-16,5.619960974880103e-17,0.39024955638117137,0.07515866071033356,0.02294338394701871,0.0,0.5116483989614756,0.0,0.0
2014-12-10,9.527929285927952e-17,0.0,2.791012115384117e-16,0.0,3.771363003148301e-17,0.25489653353421093,0.09314597080303712,0.0626461811860002,0.0,0.5893113144767527,0.0,0.0
2014-12-11,0.0,0.0,0.0,0.0,5.488066678333347e-17,0.2409601333042324,1.3272130586413567e-16,2.719179048593645e-16,1.077947697644101e-16,0.7590398666957676,2.4117361865371506e-16,0.0
2014-12-12,6.48916343074069e-17,0.0,3.6116349298577034e-16,2.9065584340174397e-16,1.0561531718985466e-16,0.29842515130046326,0.03276951620697946,0.0,0.0,0.6688053324925564,4.1451923663464337e-16,0.0
2014-12-15,0.0,0.0,1.2514326567764592e-16,5.158960439599409e-17,5.678745519605504e-17,0.09562711158106794,0.0730253302103444,0.0,0.0,0.8313475582085892,0.0,0.0
2014-12-16,6.588006871284677e-16,2.6508961312273647e-16,1.7489521238112627e-16,0.0,1.208796323203827e-16,0.10475437567495659,0.017343541764256083,0.0,0.0,0.8779020825607866,0.0,0.0
2014-12-17,1.5689800129255753e-16,3.0264314024368475e-16,0.0,0.0,0.0,0.01551620180512089,0.07207349707910317,0.0,3.802522113703143e-16,0.9124103011157756,1.988133647317417e-17,0.0
2014-12-18,1.135757595442635e-16,0.0,0.0,4.783662252672051e-16,4.56086259774883e-17,0.10221509732759179,0.04657775117314755,0.0,4.2203764620331385e-17,0.8512071514992604,0.0,0.0
2014-12-19,1.8741966601404757e-16,2.263601232678758e-16,0.0,0.0,7.74972709306413e-17,0.05521927261040966,0.10208120020441006,0.0,3.514979815851613e-17,0.8426995271851804,3.255906886373162e-16,0.0
2014-12-22,0.0,0.0,5.816635653872953e-17,3.514023405617564e-17,4.892902619888253e-17,0.15952554219612455,0.07805751841290173,0.0,0.0,0.7624169393909744,5.7102835775045e-17,0.0
2014-12-23,1.5334339122281257e-16,6.332378049804981e-16,0.0,0.0,0.0,0.18296417257659017,0.07649607404463929,0.0,0.0,0.7405397533787709,0.0,0.0
2014-12-24,4.3030651439207326e-17,0.0,5.131948041517511e-17,3.40363104426801e-17,0.0,0.27297945473341634,0.04325080804756318,0.0,0.0,0.6837697372190209,0.0,0.0
2014-12-26,0.0,0.0,3.060002700322337e-16,0.0,0.0,0.18766764630523458,0.16487985670500976,0.0,1.4708846307926152e-16,0.6474524969897553,4.359995567086913e-16,0.0
2014-12-29,0.0,2.1648724634967622e-16,0.0,0.0,0.0,0.23864631802220912,0.16313591089977902,0.0,0.0,0.5982177710780123,1.972719795373426e-16,0.0
2014-12-30,0.0,0.0,2.475631240984635e-16,1.152901438912005e-16,0.0,0.151428352728276,0.23198878779104068,4.205508865367599e-17,0.0,0.6165828594806836,1.6243746114162762e-16,0.0
2014-12-31,5.910289430562983e-17,1.4674284240598481e-16,1.775857103662995e-16,0.0,0.0,0.1397098217318707,0.11654000094562968,3.230346022680893e-17,0.0,0.7437501773224993,1.3324734845513558e-16,0.0
2015-01-02,0.0,0.0,2.5595315730516454e-16,1.7029376419626935e-16,9.49834519197726e-18,0.14577666839869327,0.07700875608026954,1.9008120456366745e-16,0.03548115651901014,0.7417334190020272,0.0,0.0
2015-01-05,0.0,0.0,1.173187082453835e-16,5.3180463304899114e-05,1.3309528369138793e-17,0.05652910811509158,0.04027864317057519,7.268595718684563e-17,0.1024911165298284,0.8006479517212005,0.0,0.0
2015-01-06,0.0,0.0,1.65266404053204e-16,1.7822566012345173e-16,3.5774522893939275e-17,0.03857877927736867,1.7493343663837475e-16,2.626250788814951e-16,0.0008656643830505699,0.9605555563395809,0.0,0.0
2015-01-07,0.0,0.0,5.369028147701345e-17,5.977807155564523e-17,8.614214514115604e-17,0.048751807723564126,0.03370629177978485,0.0,0.06535834537510114,0.85218355512155,0.0,0.0
2015-01-08,0.0,0.0,1.0147680312524358e-16,8.194980438506298e-17,3.248175270299232e-18,0.0005594296716033348,1.6620947862455986e-17,0.01590990369870684,0.16175573440984936,0.8217749322198411,0.0,0.0
2015-01-09,0.0,0.0,0.0,0.003897494296951379,3.000832952704961e-17,0.09220097304486724,1.4771973829820474e-17,0.08922845186363215,0.2196979694418436,0.594975111352706,3.166363636606804e-17,0.0
2015-01-12,0.0,6.530423818153449e-17,0.0,3.956699176766793e-17,0.0,0.08515169552466695,1.1971277766653156e-17,0.13681171184355567,0.15561317013858872,0.6224234224931885,1.1195530757976471e-16,0.0
2015-01-13,0.0,1.94841017534375e-16,0.0,0.0,0.0,0.12713365922820816,2.1038965048629325e-17,0.11964970801431365,0.1269487565001126,0.6262678762573657,0.0,0.0
2015-01-14,2.3685245054144013e-18,0.0,2.4805698784839705e-16,4.920290011792653e-17,0.0,0.2303865518383295,0.0,0.11631192159531878,0.06687070469157329,0.5864308218747782,1.3360739619462521e-17,0.0
2015-01-15,4.022516446372434e-16,7.630904942270762e-17,3.8705417904348706e-17,5.940188948370478e-17,0.0,0.18024695703307367,0.0,0.10337036916162408,0.014876659624950172,0.7015060141803524,0.0,0.0
2015-01-16,2.603743552660115e-16,5.441913614817878e-16,0.0,4.9794449623518664e-17,0.0,0.21835807530309734,0.00809777792005779,0.0394282528927809,1.0122119919893071e-16,0.7341158938840635,0.0,0.0
2015-01-20,3.609773442608807e-16,6.247112265450654e-16,0.0,1.1683138045853575e-16,0.0,0.2415575724897967,0.023431789451881156,0.008100172701822653,0.0,0.726910465356499,0.0,0.0
2015-01-21,2.373077899591886e-17,0.0,3.508047807363846e-17,1.4342371519333338e-16,3.6232606977316367e-17,0.2871748645965587,0.008539080338893603,0.05338432426637127,1.9746910003108407e-16,0.6509017307981761,0.0,0.0
2015-01-22,0.0,0.0,0.0,1.8788002977748618e-16,0.0,0.34513757914775245,0.05894630399556571,1.1615602750013773e-16,3.997968195487596e-17,0.5959161168566823,0.0,0.0
2015-01-23,2.887215481783982e-16,3.733908961255651e-16,0.0,0.0,0.0,0.32155337061558803,0.005204495111098476,0.0,0.0,0.6732421342733139,0.0,0.0
2015-01-26,0.0,9.200245357050925e-17,0.0,0.0,1.8543762257756435e-18,0.21565838141989885,0.09286071327673276,1.4357560341304207e-16,0.0,0.6914809053033684,0.0,0.0
2015-01-27,0.0,0.0,0.0,0.0,0.0,0.1954571161025726,0.0610789816999126,0.0,0.0,0.7434639021975153,0.0,0.0
2015-01-28,1.4750666867457796e-16,0.0,0.0,0.0,0.0,0.044347592347948786,0.12102599896008012,0.0,1.5264051783419903e-16,0.834626408691971,2.792421758370783e-17,0.0
2015-01-29,7.545279217006324e-17,1.858670439776303e-16,0.0,0.0,7.767442159773366e-17,2.647655156380208e-16,0.01448072045086322,7.792164771524094e-17,0.0,0.9855192795491368,0.0,0.0
2015-01-30,2.2947208707329663e-16,4.82936912575469e-16,2.0968215780269117e-16,1.00355071532578e-16,0.0,0.0,0.10418225996714467,0.0,0.0,0.8958177400328562,2.927096050791572e-16,0.0
2015-02-02,0.0,2.1014179662924845e-16,4.147893056464959e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3693959818154928e-16,0.0
2015-02-03,5.2243844679373627e-17,0.0,0.0,0.0,0.0,0.0,0.07587527193521487,1.375383203572216e-16,0.051412095727541476,0.8727126323372435,5.029017520650382e-17,0.0
2015-02-04,0.0,0.0,5.60154830363593e-17,0.0,4.032293574423062e-17,2.933914488759954e-16,1.9393075760883903e-16,2.0249623555670762e-17,0.14213499994753417,0.8578650000524657,0.0,0.0
