,nav
2011-11-29,100000.0
2011-11-30,103260.39351941623
2011-12-01,103261.6531948983
2011-12-02,102491.72798496851
2011-12-05,103674.46838276356
2011-12-06,103758.6438405522
2011-12-07,103638.75924756646
2011-12-08,102157.60350096282
2011-12-09,103598.90118636617
2011-12-12,102489.36168737432
2011-12-13,101582.08325165503
2011-12-14,100816.99971839783
2011-12-15,101647.7106081529
2011-12-16,101930.71283590488
2011-12-19,101154.59583689808
2011-12-20,103285.08510214456
2011-12-21,104251.05393388182
2011-12-22,104020.20088066197
2011-12-23,104840.8177550776
2011-12-27,104943.43275303845
2011-12-28,104150.68604982574
2011-12-29,104994.46267742924
2011-12-30,104387.30677724727
2012-01-03,103732.61359704465
2012-01-04,103294.9244638549
2012-01-05,103459.97124441502
2012-01-06,102985.94984200443
2012-01-09,102712.73745728674
2012-01-10,103700.23240263664
2012-01-11,104230.62523045357
2012-01-12,104032.81163677367
2012-01-13,103472.41468468875
2012-01-17,104066.50364115457
2012-01-18,104803.2304576643
2012-01-19,104847.06043369502
2012-01-20,104680.48588605487
2012-01-23,104315.59177178366
2012-01-24,104404.30418569827
2012-01-25,105551.96141693815
2012-01-26,105089.53993401788
2012-01-27,105364.88662291659
2012-01-30,105129.07466616576
2012-01-31,105052.8402536421
2012-02-01,106314.99904777932
2012-02-02,106100.80126044095
2012-02-03,106759.90768450465
2012-02-06,106386.32582665235
2012-02-07,106455.81819452808
2012-02-08,106526.12245505824
2012-02-09,106165.94333075432
2012-02-10,105363.0139661396
2012-02-13,106319.50629525924
2012-02-14,105885.08174664658
2012-02-15,105592.13136541418
2012-02-16,106549.47296497229
2012-02-17,106474.28385323937
2012-02-21,105850.05624344603
2012-02-22,105478.59690612156
2012-02-23,106146.79323219255
2012-02-24,106351.01136344088
2012-02-27,106540.37464065643
2012-02-28,107108.18000706851
2012-02-29,106564.87849976633
2012-03-01,107336.30745458312
2012-03-02,106978.06861518564
2012-03-05,106479.67893721903
2012-03-06,104916.47410301074
2012-03-07,105808.9954587368
2012-03-08,106766.72484372223
2012-03-09,107396.09760494501
2012-03-12,107346.70502512433
2012-03-13,109211.75372132233
2012-03-14,109172.13267311237
2012-03-15,109605.33519986249
2012-03-16,109330.00235797197
2012-03-19,110016.48128817831
2012-03-20,109955.3695164952
2012-03-21,109964.64411273286
2012-03-22,109622.4610568189
2012-03-23,109772.28577119093
2012-03-26,111611.93406535801
2012-03-27,111487.46729758465
2012-03-28,111011.01833510546
2012-03-29,110812.68635986302
2012-03-30,110552.95925640067
2012-04-02,111627.88344106088
2012-04-03,111327.04539227218
2012-04-04,109984.89770102294
2012-04-05,110169.29698712437
2012-04-09,109321.4325497711
2012-04-10,107777.20565979587
2012-04-11,108355.44560151096
2012-04-12,109795.13809884145
2012-04-13,108126.62498763834
2012-04-16,107401.99664383761
2012-04-17,109168.47921546573
2012-04-18,108713.18812360651
2012-04-19,107962.40463272807
2012-04-20,108512.31982601606
2012-04-23,107048.53027256469
2012-04-24,106863.00671221927
2012-04-25,107835.30377056217
2012-04-26,108786.7130129301
2012-04-27,108723.25608123819
2012-04-30,108238.76282916735
2012-05-01,108453.42917652061
2012-05-02,108828.65109404312
2012-05-03,108257.87398368987
2012-05-04,107267.10804722102
2012-05-07,107317.11308329893
2012-05-08,107200.54413659766
2012-05-09,106755.61112235415
2012-05-10,107376.3461855944
2012-05-11,107282.36603746367
2012-05-14,106581.15589024364
2012-05-15,106157.15323107556
2012-05-16,106113.15318490072
2012-05-17,104879.95430592346
2012-05-18,104217.63562922912
2012-05-21,104643.28445206134
2012-05-22,104820.2517123616
2012-05-23,104313.84544391533
2012-05-24,104875.74333338556
2012-05-25,104933.55413457898
2012-05-29,105515.06318835246
2012-05-30,104542.17597481671
2012-05-31,104988.4647437938
2012-06-01,104288.96086797531
2012-06-04,104536.04689982897
2012-06-05,105085.25083011006
2012-06-06,106375.83580471574
2012-06-07,107089.79107818002
2012-06-08,107460.4816003423
2012-06-11,107158.39648825179
2012-06-12,107254.55061794753
2012-06-13,107158.39648825188
2012-06-14,108092.00382612551
2012-06-15,108531.35713444934
2012-06-18,108956.98116417452
2012-06-19,108888.27739509183
2012-06-20,107762.53392609602
2012-06-21,106595.51245887773
2012-06-22,106842.60668731564
2012-06-25,106468.52277927868
2012-06-26,106787.19777786681
2012-06-27,107923.35910542906
2012-06-28,108214.34604246137
2012-06-29,108782.44309941106
2012-07-02,109793.94257729815
2012-07-03,109548.3618955297
2012-07-05,109004.88429362218
2012-07-06,108709.99471996925
2012-07-09,108411.87478303825
2012-07-10,108610.2446704118
2012-07-11,109092.16205820256
2012-07-12,108998.63882606
2012-07-13,110178.76632597747
2012-07-16,110005.87983695512
2012-07-17,110488.42215591094
2012-07-18,110870.39115844844
2012-07-19,110374.35328208319
2012-07-20,110433.04784140523
2012-07-23,109691.79505527623
2012-07-24,108592.66759939866
2012-07-25,108317.95953442606
2012-07-26,109993.45693647431
2012-07-27,111334.33990098163
2012-07-30,111762.33638822602
2012-07-31,110828.09906538881
2012-08-01,110219.28338216674
2012-08-02,109471.92755106831
2012-08-03,110495.70454232415
2012-08-06,110499.62676385068
2012-08-07,109528.33094277595
2012-08-08,110102.35096645364
2012-08-09,110055.6955999018
2012-08-10,110795.4234227384
2012-08-13,110672.42486079175
2012-08-14,110806.1807538397
2012-08-15,111050.93275483912
2012-08-16,110622.78907149128
2012-08-17,111049.45113756822
2012-08-20,110277.91330744163
2012-08-21,109592.40948526919
2012-08-22,108675.40570679377
2012-08-23,108253.4001862875
2012-08-24,109219.60281147562
2012-08-27,108793.91555028634
2012-08-28,108848.75251374333
2012-08-29,109042.39783771036
2012-08-30,108452.41243769092
2012-08-31,108778.68783677439
2012-09-04,109404.80292034503
2012-09-05,109628.44044813521
2012-09-06,110961.05495164075
2012-09-07,110930.18817107439
2012-09-10,110451.56813415002
2012-09-11,110724.25949259893
2012-09-12,111356.11541337265
2012-09-13,113108.97708108209
2012-09-14,113068.35146913251
2012-09-17,112596.20067952122
2012-09-18,111924.92317370679
2012-09-19,111795.80841585509
2012-09-20,111968.91815610984
2012-09-21,112642.58039070084
2012-09-24,112277.10268302009
2012-09-25,111226.9684683217
2012-09-26,110724.53171030198
2012-09-27,111722.85132693648
2012-09-28,110954.05876418683
2012-10-01,111211.63117235882
2012-10-02,111570.31919740766
2012-10-03,111630.03063745468
2012-10-04,112465.09568338488
2012-10-05,112597.68659000123
2012-10-08,112195.53379208528
2012-10-09,110689.75074471341
2012-10-10,109776.32969291037
2012-10-11,110047.4424884427
2012-10-12,108766.63665119167
2012-10-15,109426.75901307543
2012-10-16,110024.12482890663
2012-10-17,110606.04245264568
2012-10-18,110661.04192047929
2012-10-19,108843.4608775466
2012-10-22,108602.03203635117
2012-10-23,107163.55828671131
2012-10-24,107071.16852753465
2012-10-25,107216.28743719248
2012-10-26,106841.3447153581
2012-10-31,106947.10074699768
2012-11-01,108105.776761099
2012-11-02,107555.41260311077
2012-11-05,107553.99877936897
2012-11-06,108348.2631571431
2012-11-07,105750.55547498075
2012-11-08,103953.65051351262
2012-11-09,103831.54643397185
2012-11-12,103685.29059271223
2012-11-13,103408.72513154896
2012-11-14,101741.72919537715
2012-11-15,101407.3978365947
2012-11-16,102323.18058499673
2012-11-19,103544.27350249683
2012-11-20,104071.6632408155
2012-11-21,104343.04266010535
2012-11-23,105583.15335939746
2012-11-26,105175.59953011754
2012-11-27,104821.67071208546
